country,city,url
US,Newark,http://132.239.93.167:8080/?action=stream
US,Newark,http://73.223.148.159:8080/SnapshotJPEG?Resolution=640x480&amp;amp;Quality=Clarity&amp;amp;COUNTER
US,Newark,http://68.184.228.168:80/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Newark,http://72.87.74.106:8084/mjpg/video.mjpg
US,Newark,http://172.88.6.156:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Newark,http://71.125.95.149:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Oyster Bay,http://98.165.136.147:81/SnapshotJPEG?Resolution=640x480&amp;amp;Quality=Clarity&amp;amp;COUNTER
US,Oyster Bay,http://166.146.177.148:81/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Oyster Bay,http://173.25.194.148:80/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Oyster Bay,http://68.111.211.148:8080/?action=stream
US,Oyster Bay,http://50.89.35.106:88/mjpg/video.mjpg
US,Oyster Bay,http://148.74.2.105:85/jpgmulreq/1/image.jpg?key=1516975535684&amp;lq=1&amp;COUNTER
US,Orlando,http://72.234.244.140:1024/image?speed=0
US,Orlando,http://96.42.254.104:8888/out.jpg?q=30&amp;id=0.1317044913727916&amp;r=COUNTER
US,Orlando,http://100.1.67.134:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Orlando,http://66.44.241.103:8090/videostream.cgi?user=admin&amp;pwd=
US,Orlando,http://104.136.119.132:8081/mjpg/video.mjpg
US,Orlando,http://74.218.237.126:88/cgi-bin/CGIProxy.fcgi?cmd=snapPicture2&amp;usr=admin&amp;pwd=&amp;COUNTER
US,Frankenmuth,http://72.208.66.126:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Frankenmuth,http://97.118.115.118:83/__live.jpg?&amp;&amp;&amp;COUNTER
US,Frankenmuth,http://68.108.72.111:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Frankenmuth,http://98.207.98.113:1024/img/video.mjpeg
US,Frankenmuth,http://100.38.155.18:8080/mjpg/video.mjpg
US,Frankenmuth,http://66.84.101.99:80/mjpg/video.mjpg
US,Holland,http://24.47.99.94:80/mjpg/video.mjpg
US,Holland,http://73.195.213.117:80/cgi-bin/viewer/video.jpg?r=COUNTER
US,Holland,http://100.1.110.110:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Holland,http://24.116.187.111:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Holland,http://166.141.81.96:8081/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Holland,http://24.236.193.109:1024/img/video.mjpeg
US,Bellevue,http://166.239.143.98:8081/-wvhttp-01-/GetOneShot?image_size=640x480&amp;frame_count=1000000000
US,Bellevue,http://99.46.254.19:8888/out.jpg?q=30&amp;id=0.1317044913727916&amp;r=COUNTER
US,Bellevue,http://73.133.141.94:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Bellevue,http://142.129.194.90:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Bellevue,http://169.139.176.90:80/-wvhttp-01-/GetOneShot?image_size=640x480&amp;frame_count=1000000000
US,Bellevue,http://162.191.83.82:82/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Cambridge,http://162.191.83.82:81/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Cambridge,http://172.100.187.79:80/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Cambridge,http://104.32.152.81:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Cambridge,http://72.228.183.81:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Cambridge,http://174.21.67.69:80/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Cambridge,http://173.48.62.58:8000/__live.jpg?&amp;&amp;&amp;COUNTER
US,Fenton,http://73.238.95.69:80/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Fenton,http://173.66.82.68:8090/mjpg/video.mjpg
US,Fenton,http://99.172.0.26:8888/out.jpg?q=30&amp;id=0.1317044913727916&amp;r=COUNTER
US,Fenton,http://162.191.186.59:81/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Fenton,http://75.170.8.56:82/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Fenton,http://75.134.160.54:6002/SnapshotJPEG?Resolution=640x480&amp;amp;Quality=Clarity&amp;amp;COUNTER
US,Poughkeepsie,http://50.110.85.57:80/img/video.mjpeg
US,Poughkeepsie,http://75.97.212.40:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Poughkeepsie,http://73.123.69.55:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Poughkeepsie,http://67.187.195.39:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Poughkeepsie,http://100.38.117.33:8082/img/video.mjpeg
US,Poughkeepsie,http://100.38.117.33:8081/img/video.mjpeg
US,Detroit,http://35.142.9.32:82/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Detroit,http://70.125.13.25:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Detroit,http://198.62.181.16:8082/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Detroit,http://97.114.187.39:80/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Detroit,http://76.108.132.27:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Detroit,http://166.166.129.11:8081/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,New York City,http://75.144.87.12:80/mjpg/video.mjpg
US,New York City,http://24.213.59.14:80/mjpg/video.mjpg
US,New York City,http://71.1.28.9:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,New York City,http://199.123.0.6:80/mjpg/video.mjpg
US,New York City,http://73.158.64.5:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,New York City,http://166.254.171.217:8081/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Nashville,http://173.215.26.217:80/jpg/image.jpg?COUNTER
US,Nashville,http://75.90.191.216:83/cgi-bin/viewer/video.jpg?r=COUNTER
US,Nashville,http://76.166.144.217:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Nashville,http://72.194.104.200:8000/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Nashville,http://8.40.189.193:80/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Nashville,http://98.193.240.206:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Fort Worth,http://162.191.132.184:81/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Fort Worth,http://73.179.48.179:80/jpg/image.jpg?COUNTER
US,Fort Worth,http://50.251.159.181:81/mjpg/video.mjpg
US,Fort Worth,http://64.179.180.162:80/mjpeg.cgi
US,Fort Worth,http://68.3.61.129:8080/cgi-bin/viewer/video.jpg?r=COUNTER
US,Fort Worth,http://174.82.66.177:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Atlanta,http://97.101.65.177:80/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Atlanta,http://68.225.162.168:8081/?action=stream
US,Atlanta,http://63.40.149.166:80/mjpg/video.mjpg
US,Atlanta,http://69.77.133.159:80/cgi-bin/viewer/video.jpg?r=COUNTER
US,Atlanta,http://66.242.36.164:80/snap.jpg?JpegSize=M&amp;JpegCam=1&amp;r=COUNTER
US,Atlanta,http://24.125.59.169:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Logansport,http://65.191.131.142:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Logansport,http://47.6.146.142:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Logansport,http://75.139.210.157:8082/mjpg/video.mjpg
US,Logansport,http://68.104.93.128:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Logansport,http://98.227.56.144:8082/?action=stream
US,Logansport,http://98.227.56.144:8083/?action=stream
US,Edgewood,http://98.227.56.144:8081/?action=stream
US,Edgewood,http://98.227.56.144:8080/?action=stream
US,Edgewood,http://98.227.56.144:8084/?action=stream
US,Edgewood,http://74.75.232.145:80/SnapshotJPEG?Resolution=640x480&amp;amp;Quality=Clarity&amp;amp;COUNTER
US,Edgewood,http://74.75.232.145:50000/SnapshotJPEG?Resolution=640x480&amp;amp;Quality=Clarity&amp;amp;COUNTER
US,Edgewood,http://74.132.245.130:8080/cgi-bin/viewer/video.jpg?r=COUNTER
US,Redmond,http://68.3.235.119:8081/?action=stream
US,Redmond,http://136.32.236.123:80/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Redmond,http://162.17.65.126:8082/mjpg/video.mjpg
US,Redmond,http://50.5.239.130:80/mjpg/video.mjpg
US,Redmond,http://50.5.239.130:81/mjpg/video.mjpg
US,Redmond,http://208.100.184.123:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Bellevue,http://47.44.156.124:8082/mjpg/video.mjpg
US,Bellevue,http://74.129.234.105:80/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Bellevue,http://166.140.128.86:80/mjpg/video.mjpg
US,Bellevue,http://71.172.178.31:80/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Bellevue,http://71.207.48.52:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Bellevue,http://162.191.164.58:81/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Carbondale,http://8.40.60.53:5000/SnapshotJPEG?Resolution=640x480&amp;amp;Quality=Clarity&amp;amp;COUNTER
US,Carbondale,http://68.54.117.52:90/jpgmulreq/1/image.jpg?key=1516975535684&amp;lq=1&amp;COUNTER
US,Carbondale,http://97.91.28.51:8000/__live.jpg?&amp;&amp;&amp;COUNTER
US,Carbondale,http://98.156.77.37:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Carbondale,http://98.151.150.58:10000/SnapshotJPEG?Resolution=640x480&amp;amp;Quality=Clarity&amp;amp;COUNTER
US,Carbondale,http://72.28.4.52:80/SnapshotJPEG?Resolution=640x480&amp;amp;Quality=Clarity&amp;amp;COUNTER
US,Bellevue,http://216.252.195.39:80/snap.jpg?JpegSize=M&amp;JpegCam=1&amp;r=COUNTER
US,Bellevue,http://68.103.56.37:8090/?action=stream
US,Bellevue,http://24.45.60.35:8000/mjpg/video.mjpg
US,Bellevue,http://166.230.76.32:80/mjpg/video.mjpg
US,Bellevue,http://162.191.204.21:81/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Bellevue,http://162.191.204.21:82/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Eau Claire,http://98.30.45.29:8080/?action=stream
US,Eau Claire,http://166.141.109.25:8081/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Eau Claire,http://209.103.207.8:81/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Eau Claire,http://216.87.229.7:8082/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Eau Claire,http://216.87.229.7:8081/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Eau Claire,http://97.90.228.7:80/mjpg/video.mjpg
US,Audubon,http://104.251.139.16:8080/mjpg/video.mjpg
US,Audubon,http://72.234.167.4:80/jpgmulreq/1/image.jpg?key=1516975535684&amp;lq=1&amp;COUNTER
US,Audubon,http://166.155.126.4:8082/-wvhttp-01-/GetOneShot?image_size=640x480&amp;frame_count=1000000000
US,Audubon,http://173.26.78.7:80/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Audubon,http://184.81.249.219:8080/?action=stream
US,Audubon,http://73.80.92.10:50000/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Palisades Park,http://35.131.189.218:81/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Palisades Park,http://71.88.167.216:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Palisades Park,http://104.222.80.184:50000/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Palisades Park,http://206.192.224.189:8080/cgi-bin/viewer/video.jpg?r=COUNTER
US,Palisades Park,http://216.243.5.218:8080/cgi-bin/viewer/video.jpg?r=COUNTER
US,Palisades Park,http://184.152.98.212:8080/?action=stream
US,Houston,http://63.140.122.174:80/mjpeg.cgi
US,Houston,http://69.174.137.200:8081/oneshotimage1?COUNTER
US,Houston,http://107.3.190.178:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Houston,http://24.116.176.179:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Houston,http://73.178.80.188:80/videostream.cgi?user=admin&amp;pwd=
US,Houston,http://166.145.41.186:8080/-wvhttp-01-/GetOneShot?image_size=640x480&amp;frame_count=1000000000
US,Belleview,http://166.168.156.177:81/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Belleview,http://166.168.156.177:82/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Belleview,http://216.98.196.172:81/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Belleview,http://108.28.108.160:80/jpgmulreq/1/image.jpg?key=1516975535684&amp;lq=1&amp;COUNTER
US,Belleview,http://162.191.105.153:82/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Belleview,http://142.197.194.168:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,New York City,http://96.230.14.154:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,New York City,http://98.25.17.150:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,New York City,http://98.199.86.124:10000/snap.jpg?JpegSize=M&amp;JpegCam=1&amp;r=COUNTER
US,New York City,http://70.100.14.135:89/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,New York City,http://24.101.55.145:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,New York City,http://160.39.231.144:8080/?action=stream
US,Silver Spring,http://174.141.217.139:8081/cgi-bin/viewer/video.jpg?r=COUNTER
US,Silver Spring,http://142.197.164.134:8080/out.jpg?q=30&amp;id=0.1317044913727916&amp;r=COUNTER
US,Silver Spring,http://142.197.164.134:8000/out.jpg?q=30&amp;id=0.1317044913727916&amp;r=COUNTER
US,Silver Spring,http://162.191.222.121:81/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Silver Spring,http://73.122.207.134:8080/shot.jpg?rnd=654321
US,Silver Spring,http://71.178.49.119:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Phoenix,http://174.54.186.139:8080/?action=stream
US,Phoenix,http://72.36.8.115:80/mjpg/video.mjpg
US,Phoenix,http://75.104.16.91:80/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Phoenix,http://47.6.201.75:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Phoenix,http://74.133.201.115:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Phoenix,http://98.174.242.117:80/mjpg/video.mjpg
US,San Jose,http://75.82.64.106:80/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,San Jose,http://200.123.197.106:8083/snap.jpg?JpegSize=M&amp;JpegCam=1&amp;r=COUNTER
US,San Jose,http://200.123.197.106:8082/snap.jpg?JpegSize=M&amp;JpegCam=1&amp;r=COUNTER
US,San Jose,http://200.123.197.102:8082/snap.jpg?JpegSize=M&amp;JpegCam=1&amp;r=COUNTER
US,San Jose,http://200.123.197.106:8084/snap.jpg?JpegSize=M&amp;JpegCam=1&amp;r=COUNTER
US,San Jose,http://200.123.197.102:8084/snap.jpg?JpegSize=M&amp;JpegCam=1&amp;r=COUNTER
US,Palo Alto,http://70.124.202.105:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Palo Alto,http://24.61.155.80:8080/mjpg/video.mjpg
US,Palo Alto,http://173.79.101.87:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Palo Alto,http://108.84.74.93:50000/SnapshotJPEG?Resolution=640x480&amp;amp;Quality=Clarity&amp;amp;COUNTER
US,Palo Alto,http://174.49.212.92:80/SnapshotJPEG?Resolution=640x480&amp;amp;Quality=Clarity&amp;amp;COUNTER
US,Palo Alto,http://73.15.96.76:8080/cgi-bin/viewer/video.jpg?r=COUNTER
US,Pomona,http://204.10.232.85:80/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Pomona,http://66.171.29.67:8080/?action=stream
US,Pomona,http://75.182.203.186:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Pomona,http://24.125.171.72:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Pomona,http://50.120.222.63:3000/mjpg/video.mjpg
US,Pomona,http://47.181.86.62:8082/mjpg/video.mjpg
US,Reynoldsburg,http://45.43.111.45:8001/jpg/image.jpg?COUNTER
US,Reynoldsburg,http://99.8.153.36:82/__live.jpg?&amp;&amp;&amp;COUNTER
US,Reynoldsburg,http://107.204.156.29:80/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Reynoldsburg,http://73.26.208.25:8888/out.jpg?q=30&amp;id=0.1317044913727916&amp;r=COUNTER
US,Reynoldsburg,http://98.174.114.23:80/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Reynoldsburg,http://74.199.123.23:8080/?action=stream
US,Bedminster,http://69.141.124.26:80/img/video.mjpeg
US,Bedminster,http://162.191.209.15:81/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Bedminster,http://216.186.236.14:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Bedminster,http://104.175.0.15:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Bedminster,http://166.247.243.14:81/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Bedminster,http://166.247.243.13:81/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Wausau,http://166.247.243.14:80/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Wausau,http://166.247.243.13:80/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Wausau,http://68.161.176.13:50000/SnapshotJPEG?Resolution=640x480&amp;amp;Quality=Clarity&amp;amp;COUNTER
US,Wausau,http://166.155.242.13:80/mjpg/video.mjpg
US,Wausau,http://166.252.152.10:81/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Wausau,http://184.63.136.6:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Philadelphia,http://136.183.56.13:8080/?action=stream
US,Philadelphia,http://130.44.137.13:81/axis-cgi/mjpg/video.cgi?camera=&amp;resolution=640x480
US,Philadelphia,http://75.144.87.13:80/mjpg/video.mjpg
US,Philadelphia,http://64.82.172.216:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Philadelphia,http://73.165.22.4:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Philadelphia,http://141.158.51.217:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Atlanta,http://216.24.79.220:80/img/video.mjpeg
US,Atlanta,http://71.210.203.217:8081/img/video.mjpeg
US,Atlanta,http://166.169.175.194:82/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Atlanta,http://166.169.175.194:81/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Atlanta,http://67.76.197.198:81/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Atlanta,http://73.184.216.197:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Baton Rouge,http://74.65.170.193:80/img/video.mjpeg
US,Baton Rouge,http://70.172.51.190:8080/mjpeg.cgi
US,Baton Rouge,http://166.159.40.194:8081/-wvhttp-01-/GetOneShot?image_size=640x480&amp;frame_count=1000000000
US,Baton Rouge,http://159.48.38.193:80/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Baton Rouge,http://162.191.93.194:82/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Baton Rouge,http://98.181.58.198:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Whitmore Lake,http://166.130.76.191:80/mjpg/video.mjpg
US,Whitmore Lake,http://166.153.91.202:80/mjpg/video.mjpg
US,Whitmore Lake,http://24.35.2.148:80/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Whitmore Lake,http://74.64.240.152:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Whitmore Lake,http://152.26.35.144:80/oneshotimage1?COUNTER
US,Whitmore Lake,http://97.85.43.148:1024/img/video.mjpeg
US,Bellevue,http://172.102.168.143:80/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Bellevue,http://207.174.249.104:8080/cgi-bin/viewer/video.jpg?r=COUNTER
US,Bellevue,http://173.167.206.106:8200/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Bellevue,http://63.41.44.107:81/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Bellevue,http://67.212.41.105:88/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Bellevue,http://162.191.76.107:8080/oneshotimage1?COUNTER
US,Houston,http://64.186.75.103:8081/mjpg/video.mjpg
US,Houston,http://162.191.148.104:81/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Houston,http://75.66.114.88:8080/cgi-bin/viewer/video.jpg?r=COUNTER
US,Houston,http://68.44.143.88:8888/out.jpg?q=30&amp;id=0.1317044913727916&amp;r=COUNTER
US,Houston,http://184.21.185.86:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Houston,http://166.168.200.75:82/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Rugby,http://73.123.64.72:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Rugby,http://73.168.27.74:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Rugby,http://166.141.39.65:8081/-wvhttp-01-/GetOneShot?image_size=640x480&amp;frame_count=1000000000
US,Rugby,http://173.19.144.65:80/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Rugby,http://66.172.238.65:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Rugby,http://76.10.97.78:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Snowflake,http://173.69.27.29:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Snowflake,http://68.44.96.46:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Snowflake,http://162.191.209.15:82/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
US,Snowflake,http://166.252.152.22:81/cgi-bin/camera?resolution=640&amp;amp;quality=1&amp;amp;Language=0&amp;amp;COUNTER
US,Snowflake,http://69.141.124.26:1024/img/video.mjpeg
US,Snowflake,http://24.117.250.22:80/mjpg/video.mjpg
US,Kihei,http://166.142.246.1:8081/-wvhttp-01-/GetOneShot?image_size=640x480&amp;frame_count=1000000000
US,Kihei,http://24.160.116.211:8888/out.jpg?q=30&amp;id=0.1317044913727916&amp;r=COUNTER
US,Kihei,http://50.238.139.212:80/webcapture.jpg?command=snap&amp;channel=1?COUNTER
US,Kihei,http://96.42.172.207:1024/img/video.mjpeg
US,Kihei,http://98.157.120.193:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Kihei,http://98.155.82.190:80/image?speed=0
US,Greenville,http://71.95.53.196:60001/cgi-bin/snapshot.cgi?chn=0&amp;u=admin&amp;p=&amp;q=0&amp;COUNTER
US,Greenville,http://73.206.54.172:1024/img/video.mjpeg
US,Greenville,http://162.191.100.183:81/cgi-bin/faststream.jpg?stream=half&amp;fps=15&amp;rand=COUNTER
